Timestamp,pres,temp1,umid,temp2,V450,B500,G550,Y570,O600,R650,temps1,temps2,lumina
1/28/2022 15:00,984.9262695,0.5546875,60.70556641,5.8828125,89.91378021,94.84785461,78.57712555,75.49142456,65.39248657,62.96392059,0.5546875,5.8828125,467.1865921
1/28/2022 16:00,985.1599121,0.5625,68.68896484,3.390625,36.39437485,25.26103401,20.55267143,16.80451584,17.72192955,13.84843159,0.5625,3.390625,130.5829573
1/28/2022 17:00,985.2279663,0.5703125,67.18444824,3.328125,2.655866385,1.742814302,1.26341331,0.972298265,1.191111922,1.473824382,0.5703125,3.328125,9.299328566
1/28/2022 18:00,985.461853,0.578125,75.45776367,2.453125,0,0,0.001325722,0.001177117,0.001226686,0,0.578125,2.453125,0.003729525
1/28/2022 19:00,985.7866211,0.578125,75.56152344,1.9375,0,0,0,0,0,0,0.578125,1.9375,0
1/28/2022 20:00,986.3474731,0.578125,87.50305176,0.9453125,0,0,0,0,0,0,0.578125,0.9453125,0
1/28/2022 21:00,987.8696899,0.578125,92.60559082,1.640625,0,0,0,0,0,0,0.578125,1.640625,0
1/28/2022 22:00,988.3782959,0.5859375,99.99694824,0.78125,0.00150049,0,0.001325722,0.001177117,0.001226686,0,0.5859375,0.78125,0.005230014
1/28/2022 23:00,988.9584961,0.5859375,91.66564941,1.515625,0,0,0.001325722,0.001177117,0.001226686,0,0.5859375,1.515625,0.003729525
1/29/2022 0:00,989.3618164,0.59375,87.89367676,0.765625,0,0,0,0,0,0,0.59375,0.765625,0
1/29/2022 1:00,989.8125,0.59375,82.85522461,0.9375,0,0,0,0,0,0,0.59375,0.9375,0
1/29/2022 2:00,990.5043945,0.6015625,75.34179688,1.796875,0,0,0.001325722,0.001177117,0.001226686,0,0.6015625,1.796875,0.003729525
